model,comparison_bit_level,prompt,layer,block_type,seq_len,hidden_dim,total_sq_energy,dim_top5_idx,dim_top5_val,dim_top5_share,dim_uniform_expected_share,dim_concentration_x,token_top5_idx,token_top5_val,token_top5_share,token_uniform_expected_share,token_concentration_x,token_top5_min_position,token_top5_contains_pos0
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,0,mlp,279,2048,10.366296768188477,"146,2023,1703,894,958","0.052539,0.044226,0.039578,0.036379,0.016451",0.018248814381063218,0.00244140625,7.474714370483494,"98,96,113,115,3","0.134049,0.118865,0.112538,0.110555,0.108048",0.05634175034614093,0.017921146953405017,3.143869669314664,3,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,1,attn,279,2048,7.620211601257324,"2023,146,1634,259,1131","0.103106,0.099559,0.036459,0.032392,0.027259",0.039208375775042235,0.00244140625,16.059750717457298,"77,17,16,115,49","0.080702,0.074125,0.071555,0.064211,0.059337",0.04592143625120786,0.017921146953405017,2.562416142817399,16,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,1,mlp,279,2048,608.9876098632812,"698,2029,1159,400,1107","156.76416,150.584335,132.723969,121.587555,5.670485",0.9315961378893413,0.00244140625,381.5817780794742,"0,125,77,49,122","576.839233,0.353323,0.341969,0.3157,0.29696",0.9493578299425727,0.017921146953405017,52.97416691079556,0,True
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,2,attn,279,2048,29.78618812561035,"2023,146,14,1131,653","0.520676,0.301647,0.15615,0.115651,0.108886",0.040388165183314284,0.00244140625,16.542992459085532,"24,42,14,4,125","0.873854,0.709531,0.604042,0.541686,0.420473",0.10573981299700107,0.017921146953405017,5.9002815652326595,4,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,2,mlp,279,2048,86.42303466796875,"2023,146,1159,14,1484","0.831308,0.698296,0.127617,0.106109,0.097659",0.021533491585625956,0.00244140625,8.820118153472391,"42,24,20,14,4","1.084992,1.06588,0.920564,0.891034,0.829239",0.05544481242341741,0.017921146953405017,3.0938205332266917,4,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,3,attn,279,2048,46.729408264160156,"146,2023,1314,422,1701","0.373497,0.353146,0.152931,0.124696,0.116443",0.02398302142298418,0.00244140625,9.82344557485432,"24,25,14,119,38","0.629698,0.52662,0.497856,0.492826,0.491918",0.056472321380028494,0.017921146953405017,3.15115553300559,14,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,3,mlp,279,2048,159.62722778320312,"146,2023,2046,1687,1372","0.994603,0.610369,0.150137,0.143991,0.142352",0.012788865935306506,0.00244140625,5.238319487101545,"24,42,46,14,20","1.838338,1.467519,1.360427,1.313339,1.237478",0.04521221847508873,0.017921146953405017,2.5228417909099514,14,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,4,attn,279,2048,62.545711517333984,"146,2023,30,691,904","0.51208,0.263709,0.247619,0.243191,0.205514",0.02353659772945605,0.00244140625,9.640590429985199,"39,77,46,68,78","0.6287,0.598086,0.528832,0.524459,0.507971",0.04457615090842678,0.017921146953405017,2.4873492206902146,39,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,4,mlp,279,2048,222.80426025390625,"146,2023,1364,134,450","1.310459,0.924223,0.191859,0.189881,0.179526",0.012548894135614346,0.00244140625,5.140027037947636,"24,46,42,14,99","2.643546,1.791939,1.597495,1.582205,1.468114",0.040768069813788804,0.017921146953405017,2.274858295609415,14,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,5,attn,279,2048,82.92984771728516,"146,2023,1366,435,653","0.776356,0.751263,0.188874,0.177439,0.146263",0.0246014529869553,0.00244140625,10.076755143456891,"117,77,171,172,76","1.287773,1.015258,0.918779,0.839909,0.820937",0.058876950924770244,0.017921146953405017,3.28533386160218,76,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,5,mlp,279,2048,285.09808349609375,"146,2023,691,923,904","3.160139,1.35369,0.792823,0.782209,0.685523",0.023761589211155443,0.00244140625,9.73274694088927,"24,117,46,20,25","2.977048,2.128106,1.936844,1.917048,1.790626",0.037705170810741144,0.017921146953405017,2.103948531239356,20,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,6,attn,279,2048,124.79908752441406,"146,2023,1366,1040,1558","1.155976,0.848088,0.277363,0.198552,0.185199",0.021355749576375992,0.00244140625,8.747315026483607,"50,116,267,173,77","1.064099,1.049931,0.990945,0.976596,0.969859",0.04047649203132036,0.017921146953405017,2.258588255347676,50,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,6,mlp,279,2048,343.9771728515625,"146,2023,923,1408,1667","3.717537,2.047505,0.395579,0.348977,0.31969",0.01985389749086275,0.00244140625,8.132156412257382,"24,23,99,30,20","3.576906,2.68848,2.621219,2.523757,2.433939",0.04024773245557534,0.017921146953405017,2.245823471021104,20,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,7,attn,279,2048,127.5707015991211,"146,2023,1285,660,671","1.312209,0.976241,0.250887,0.21169,0.210566",0.023215306301132346,0.00244140625,9.508989460943809,"170,171,172,76,77","1.40025,1.394983,1.30044,1.292068,1.284074",0.052298962941512823,0.017921146953405017,2.9182821321364156,76,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,7,mlp,279,2048,400.7372131347656,"146,2023,1839,189,859","4.712086,2.030138,0.416526,0.397367,0.39377",0.019838154626745735,0.00244140625,8.125708135115053,"99,24,58,30,20","3.593112,3.577713,3.012202,2.956081,2.911696",0.04005319099922423,0.017921146953405017,2.234968057756712,20,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,8,attn,279,2048,177.7589569091797,"146,2023,539,1507,2015","2.914879,1.163161,0.278564,0.267815,0.24354",0.027385160650428585,0.00244140625,11.216961802415549,"234,117,42,195,119","2.090765,1.618118,1.595633,1.592962,1.54572",0.047498023753754524,0.017921146953405017,2.650389725459503,42,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,8,mlp,279,2048,511.7901916503906,"2023,146,977,1338,539","5.784829,4.612034,0.49032,0.473121,0.441578",0.023059998079347343,0.00244140625,9.445375213300672,"24,99,42,119,20","4.778457,4.679423,4.009027,3.91428,3.675972",0.04114412461857514,0.017921146953405017,2.295842153716493,20,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,9,attn,279,2048,227.8425750732422,"2023,189,1159,1285,604","8.803732,0.729048,0.714786,0.562855,0.518341",0.04972187966681514,0.00244140625,20.36608191152748,"169,233,52,277,116","2.354195,2.293367,2.253317,1.96541,1.900849",0.047256924792713796,0.017921146953405017,2.63693640343343,52,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,9,mlp,279,2048,586.6652221679688,"2023,1159,146,674,963","4.342154,0.82401,0.678079,0.642145,0.616545",0.012107302663317216,0.00244140625,4.959151170894732,"99,52,24,42,119","5.903548,5.193988,4.855107,4.605176,4.539408",0.04277947295249868,0.017921146953405017,2.3870945907494265,24,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,10,attn,279,2048,166.3465576171875,"2023,146,1040,604,519","6.603739,0.652073,0.399155,0.348368,0.314094",0.05000061114388891,0.00244140625,20.480250324536897,"170,52,169,171,76","2.554579,2.435666,1.649506,1.475397,1.335838",0.05681503176388831,0.017921146953405017,3.1702787724249677,52,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,10,mlp,279,2048,737.0791625976562,"2023,1159,1042,72,1040","5.380848,1.805239,1.185985,1.13955,0.844733",0.014050532478684498,0.00244140625,5.75509810326917,"52,99,17,24,42","7.263063,6.888534,6.81859,6.57512,6.531651",0.04623242581236562,0.017921146953405017,2.5797693603300016,17,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,11,attn,279,2048,152.47979736328125,"2023,1251,1932,189,604","2.684364,0.82395,0.721088,0.698126,0.624906",0.036414227088469475,0.00244140625,14.915267415437096,"116,170,173,24,65","2.21325,2.141649,1.859272,1.791996,1.783339",0.06420198693754656,0.017921146953405017,3.582470871115098,24,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,11,mlp,279,2048,881.3690795898438,"2023,1159,819,963,1486","4.518849,3.500269,0.941311,0.859665,0.783541",0.01203086666660665,0.00244140625,4.927842986642084,"24,99,17,39,9","10.589306,9.549352,8.617385,8.352084,8.325069",0.05154843535312957,0.017921146953405017,2.8764026927046302,9,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,12,attn,279,2048,218.3355255126953,"2023,1159,519,146,604","10.772348,1.311711,0.470971,0.414496,0.324681",0.06088888461025868,0.00244140625,24.940087136361957,"62,46,58,117,68","2.397897,2.39566,2.372711,2.204549,2.192065",0.05295923071875094,0.017921146953405017,2.955125074106302,46,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,12,mlp,279,2048,1201.6639404296875,"2023,1159,253,819,963","10.844387,4.408679,1.133041,1.104685,1.004112",0.015391078106113237,0.00244140625,6.304185592263982,"24,9,14,39,4","19.564903,15.39185,14.011657,13.703156,12.808325",0.0628128164671566,0.017921146953405017,3.504955158867338,4,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,13,attn,279,2048,324.6086730957031,"2023,1159,1985,963,1236","7.480974,3.364354,0.477027,0.456106,0.391369",0.037490770818077696,0.00244140625,15.356219727084625,"112,115,42,117,116","4.760363,4.375879,3.999093,3.85754,3.760381",0.0639331526363672,0.017921146953405017,3.56746991710929,42,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,13,mlp,279,2048,1919.196533203125,"2023,1159,1050,819,253","16.837929,15.458702,2.70531,2.302629,2.004678",0.0204821368646522,0.00244140625,8.38948325976154,"24,14,9,11,17","33.995495,24.537682,24.313538,23.535717,22.929468",0.06737814635971957,0.017921146953405017,3.759700566872352,9,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,14,attn,279,2048,644.822021484375,"2023,1159,1511,1050,519","25.843897,15.067762,1.656356,1.153096,0.997532",0.06935036599019155,0.00244140625,28.40590990958246,"113,96,117,31,176","13.155776,10.834667,10.349492,6.97022,6.756839",0.0745430399581098,0.017921146953405017,4.159501629662527,31,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,14,mlp,279,2048,2824.7333984375,"2023,1159,454,1050,1511","39.695881,27.453382,7.344091,7.14249,7.061116",0.031400117440563216,0.00244140625,12.861488103654693,"14,9,23,24,21","40.841125,38.971786,38.651272,36.924698,36.775406",0.06802917807681656,0.017921146953405017,3.796028136686364,9,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,15,attn,279,2048,1331.2718505859375,"1159,189,1511,435,1285","49.585789,17.767176,13.340665,12.919171,11.201799",0.07873268383670713,0.00244140625,32.24890729951524,"99,40,17,21,116","15.328007,14.319195,12.483719,12.023347,11.97915",0.04967686742047496,0.017921146953405017,2.771969202062503,17,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_03,15,mlp,279,2048,9373.6513671875,"1159,400,698,2029,604","413.893066,380.611267,368.192535,360.376862,76.707634",0.17066789764235876,0.00244140625,69.90557087431014,"0,21,22,23,9","1388.61792,136.425095,119.278809,107.407913,102.99012",0.19786524759447166,0.017921146953405017,11.04088081577152,0,True
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,0,attn,509,2048,2.3958652019500732,"146,2023,64,1131,1704","0.041742,0.022471,0.013349,0.00899,0.008363",0.03961641233091455,0.00244140625,16.2268824907426,"17,9,502,13,139","0.022845,0.022268,0.018821,0.017502,0.016969",0.041073089008872236,0.009823182711198428,4.181240461103194,9,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,0,mlp,509,2048,15.685063362121582,"146,2023,1703,894,958","0.090735,0.0627,0.054989,0.043857,0.02384",0.017604066667311163,0.00244140625,7.210625706930652,"133,3,136,131,153","0.113339,0.107802,0.104879,0.102616,0.099352",0.03366182371098988,0.009823182711198428,3.4267736537787696,3,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,1,attn,509,2048,12.931526184082031,"146,2023,259,1107,1131","0.182504,0.180233,0.104271,0.066162,0.060074",0.0458758850129885,0.00244140625,18.79076250132009,"31,17,16,65,108","0.077035,0.075594,0.072962,0.064741,0.064728",0.027456904797514513,0.009823182711198428,2.7951129083869777,16,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,1,mlp,509,2048,733.1895751953125,"2029,400,698,1159,1107","204.164276,170.079254,157.278915,133.120865,5.691072",0.9142715243971777,0.00244140625,374.485616393084,"0,219,153,16,253","677.978149,0.29526,0.293249,0.289853,0.280136",0.9262771072121239,0.009823182711198428,94.2950095141942,0,True
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,2,attn,509,2048,49.18062973022461,"2023,146,14,519,1131","1.089683,0.664327,0.45081,0.318775,0.276075",0.05692627354224855,0.00244140625,23.317001642905005,"24,14,4,375,445","0.867539,0.6006,0.546675,0.441465,0.440858",0.058908103816455684,0.009823182711198428,5.996844968515189,4,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,2,mlp,509,2048,144.86997985839844,"146,2023,1159,14,653","1.871917,1.629817,0.207407,0.207397,0.202205",0.028430623794592887,0.00244140625,11.645183506265246,"24,20,256,14,4","1.056765,0.907941,0.904242,0.889058,0.832446",0.03168669758238689,0.009823182711198428,3.2257058138869854,4,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,3,attn,509,2048,74.91007232666016,"2023,146,422,533,14","0.613931,0.563319,0.207634,0.162933,0.149892",0.022663296804243126,0.00244140625,9.282886371017984,"24,25,14,255,134","0.618612,0.522683,0.499142,0.47449,0.426976",0.033932729984367443,0.009823182711198428,3.454351912408606,14,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,3,mlp,509,2048,267.2611083984375,"146,2023,983,963,1159","1.249722,1.176121,0.225498,0.222079,0.215366",0.01155718430292413,0.00244140625,4.733822690477724,"24,256,14,20,4","1.821387,1.368248,1.305416,1.219111,1.160918",0.02572420712404249,0.009823182711198428,2.6187242852275254,4,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,4,attn,509,2048,105.484375,"146,2023,30,923,604","0.755305,0.549353,0.4206,0.368407,0.34557",0.02312412411702896,0.00244140625,9.471641238335062,"105,82,38,288,108","0.522634,0.520588,0.518913,0.506165,0.483067",0.024187142540659484,0.009823182711198428,2.4622511106391354,38,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,4,mlp,509,2048,379.44525146484375,"146,2023,359,776,274","2.997681,1.57499,0.340328,0.324124,0.317832",0.014639674588628837,0.00244140625,5.996410711502372,"24,256,134,14,23","2.627259,1.823979,1.754874,1.585437,1.409073",0.024247560272267335,0.009823182711198428,2.468401635716815,14,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,5,attn,509,2048,127.02032470703125,"146,2023,604,674,864","1.86051,0.914874,0.426221,0.318469,0.308058",0.030137934649735885,0.00244140625,12.344498032531819,"148,134,117,258,445","0.740265,0.66206,0.653056,0.640138,0.619587",0.026099028756292945,0.009823182711198428,2.656881127390622,117,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,5,mlp,509,2048,478.5085144042969,"146,2023,904,923,691","4.173135,2.160351,1.186913,1.175941,1.103388",0.020479736720577544,0.00244140625,8.388500160748562,"24,134,256,38,20","2.958345,2.491014,2.108469,1.90027,1.888634",0.023712708868696836,0.009823182711198428,2.413953762833338,20,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,6,attn,509,2048,181.2320556640625,"146,2023,1285,1040,895","1.38056,1.352253,0.302194,0.286476,0.267411",0.019802755730211032,0.00244140625,8.11120874709444,"214,149,134,23,61","0.954055,0.92067,0.912856,0.802607,0.744267",0.023916602376952728,0.009823182711198428,2.434710121973788,23,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,6,mlp,509,2048,550.4393920898438,"146,2023,923,726,904","6.010024,3.340409,0.778041,0.659143,0.585403",0.020661711962400423,0.00244140625,8.463037219799213,"134,24,23,20,26","3.808398,3.577821,2.654126,2.423529,2.242236",0.02671703945179183,0.009823182711198428,2.7197946161924085,20,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,7,attn,509,2048,201.20082092285156,"2023,146,1042,1251,435","1.49672,1.418234,0.780094,0.39958,0.380154",0.02224037640366825,0.00244140625,9.109658174942515,"91,64,68,149,104","0.935589,0.92969,0.913235,0.899652,0.883338",0.02267139088072658,0.009823182711198428,2.307947591657966,64,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,7,mlp,509,2048,637.1714477539062,"146,2023,674,1922,1","6.834595,4.324961,0.790936,0.69366,0.566671",0.0207335452736489,0.00244140625,8.49246014408659,"134,24,20,23,25","3.790948,3.582831,2.900033,2.793278,2.482862",0.024404661438469217,0.009823182711198428,2.4843945344361664,20,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,8,attn,509,2048,285.6463317871094,"146,2023,519,751,1681","4.01941,3.201612,0.434774,0.385892,0.373644",0.029460671668843114,0.00244140625,12.067091115558139,"186,134,215,150,288","2.139343,1.879375,1.822145,1.691113,1.598737",0.03196509632043986,0.009823182711198428,3.254046805420778,134,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,8,mlp,509,2048,821.2071533203125,"2023,146,674,1564,519","8.63324,7.834136,0.732094,0.731901,0.730573",0.022725013244483807,0.00244140625,9.308165424940567,"134,24,20,186,23","5.628884,4.731282,3.661666,3.429233,3.348823",0.025328426222353626,0.009823182711198428,2.578433789435599,20,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,9,attn,509,2048,356.3707275390625,"2023,604,146,189,1387","10.011108,0.931619,0.83807,0.786662,0.656503",0.0371073177683755,0.00244140625,15.199157357926605,"202,214,323,149,185","3.825091,2.428515,2.234941,2.197923,2.122435",0.03594263966706732,0.009823182711198428,3.6589607181074535,149,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,9,mlp,509,2048,977.9677124023438,"2023,963,1159,146,633","8.217487,1.605677,1.534812,1.092351,0.974045",0.013726804626692478,0.00244140625,5.622499175093239,"134,24,186,202,20","6.033425,4.828321,4.744675,4.178317,4.109522",0.024432565721212534,0.009823182711198428,2.487235190419436,20,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,10,attn,509,2048,250.1097869873047,"2023,1159,1040,1042,653","9.874163,0.62534,0.508842,0.41687,0.40921",0.047316920761420994,0.00244140625,19.38101074387804,"214,323,257,202,133","2.26107,1.456056,1.384889,1.35109,1.328288",0.031111913286371126,0.009823182711198428,3.1671927725525806,133,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,10,mlp,509,2048,1197.9326171875,"2023,1159,1285,1042,259","10.097679,1.865022,1.672826,1.345029,1.175833",0.013486893172991718,0.00244140625,5.524231443657408,"134,17,186,24,150","8.05811,6.790944,6.611019,6.510427,6.185843",0.028512740251556434,0.009823182711198428,2.902596957608445,17,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,11,attn,509,2048,254.54461669921875,"2023,1251,604,674,1618","5.283492,1.201844,1.083612,1.040572,0.987327",0.0377020213782224,0.00244140625,15.442747956519895,"186,185,214,149,202","3.428074,2.313125,2.187877,2.066883,1.939267",0.046888543922863166,0.009823182711198428,4.773253771347471,149,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,11,mlp,509,2048,1463.4169921875,"2023,1159,2042,1658,1184","10.646431,4.512919,1.568158,1.372907,1.238883",0.013215165842363796,0.00244140625,5.412931929032211,"24,134,186,17,150","10.542306,10.444535,9.822584,8.593029,8.426611",0.03268314327738551,0.009823182711198428,3.3271439856378446,17,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,12,attn,509,2048,316.00592041015625,"2023,1159,519,253,963","15.431251,2.038915,0.700267,0.590356,0.470811",0.060858358888107075,0.00244140625,24.92758380056866,"134,144,214,185,257","2.596053,2.372337,2.301265,2.175778,2.006041",0.03623816041554119,0.009823182711198428,3.6890447303020935,134,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,12,mlp,509,2048,1953.625244140625,"2023,1159,1238,1050,963","15.286766,6.376801,2.081619,1.792147,1.776779",0.013981244249129192,0.00244140625,5.726717644443317,"24,9,14,134,4","19.538454,15.389924,13.878632,13.791004,12.723677",0.038554828269609445,0.009823182711198428,3.9248815178462415,4,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,13,attn,509,2048,489.0694885253906,"2023,1159,1160,1985,56","10.072033,3.136509,0.824028,0.812017,0.689358",0.03176224534156704,0.00244140625,13.00981569190586,"145,185,133,257,150","5.221199,4.548093,4.279036,4.241373,3.89192",0.045354740307038094,0.009823182711198428,4.6171125632564785,133,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,13,mlp,509,2048,3085.136474609375,"2023,1159,1238,994,1050","31.333616,20.181503,3.34985,3.209803,3.190685",0.019858264831242985,0.00244140625,8.133945274877126,"24,14,9,11,17","34.100746,24.507956,24.354403,23.653444,22.886372",0.04197639731484098,0.009823182711198428,4.2731972466508115,9,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,14,attn,509,2048,960.8563232421875,"2023,1159,1511,819,963","47.524307,23.584089,3.343109,2.042926,1.964529",0.08165524018479711,0.00244140625,33.4459863796929,"131,150,146,185,369","12.812792,9.880299,9.441571,9.034007,8.671632",0.051870711893217604,0.009823182711198428,5.280438470729552,131,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,14,mlp,509,2048,4370.93115234375,"2023,1159,1511,454,1050","52.434216,40.814774,11.495848,11.206794,9.457621",0.028691656676907217,0.00244140625,11.752102574861196,"14,9,23,21,24","40.609325,39.213005,38.090919,37.079185,36.74696",0.04386694818965004,0.009823182711198428,4.465655325706375,9,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,15,attn,509,2048,2235.3994140625,"1159,2023,1511,1366,435","94.350449,26.525789,23.194921,22.78651,22.062056",0.08451273733109252,0.00244140625,34.6164172108155,"149,38,134,214,17","15.388113,14.757738,13.934768,13.188157,12.567445",0.031241047728772953,0.009823182711198428,3.1803386587890867,17,False
Llama-3.2-1B-Instruct,GPTQ_4bit,Prompt_04,15,mlp,509,2048,12280.8623046875,"1159,400,698,2029,1511","549.809326,385.683441,370.581635,361.6185,101.39122",0.14405211821651812,0.00244140625,59.00374762148582,"0,21,22,23,9","1430.738403,138.500488,119.112679,109.685669,105.194839",0.15497544133668978,0.009823182711198428,15.77649992807502,0,True
Llama-3.2-1B-Instruct,GPTQ_3bit,Prompt_01,0,attn,314,2048,8.27719783782959,"146,2023,64,1634,1618","0.07754,0.069087,0.054153,0.050624,0.047171",0.0360718947478423,0.00244140625,14.775048088716208,"120,9,17,310,100","0.119377,0.113012,0.112315,0.109489,0.084518",0.0650837783495872,0.01592356687898089,4.087261280354077,9,False
Llama-3.2-1B-Instruct,GPTQ_3bit,Prompt_01,0,mlp,314,2048,48.42879104614258,"146,894,2023,1703,841","0.27652,0.213361,0.174936,0.106062,0.097202",0.01792487980016568,0.00244140625,7.342030766147863,"144,46,229,3,231","0.546588,0.545294,0.542538,0.536524,0.524143",0.055650520581723165,0.01592356687898089,3.4948526925322145,3,False
Llama-3.2-1B-Instruct,GPTQ_3bit,Prompt_01,1,attn,314,2048,39.643341064453125,"2023,146,1703,788,1131","0.77355,0.517725,0.242822,0.19871,0.169475",0.04798492116347314,0.00244140625,19.654623708558596,"140,38,198,130,139","0.421891,0.337322,0.311666,0.310612,0.308073",0.042619087861894195,0.01592356687898089,2.6764787177269556,38,False
Llama-3.2-1B-Instruct,GPTQ_3bit,Prompt_01,1,mlp,314,2048,2241.26806640625,"698,2029,1159,400,1107","590.661133,554.790955,497.278625,392.719025,18.714098",0.9165185767595903,0.00244140625,375.4060090407282,"0,140,38,46,139","2084.485596,1.533062,1.377261,1.315837,1.273736",0.9325012848256373,0.01592356687898089,58.56108068705002,0,True
Llama-3.2-1B-Instruct,GPTQ_3bit,Prompt_01,2,attn,314,2048,148.05435180664062,"2023,146,14,1504,2037","2.165161,1.287222,0.591667,0.569666,0.551305",0.03488598177965534,0.00244140625,14.289298136946826,"140,189,174,81,20","2.460328,2.433412,2.19964,1.511069,1.501175",0.06825617161484877,0.01592356687898089,4.286487577412503,20,False
Llama-3.2-1B-Instruct,GPTQ_3bit,Prompt_01,2,mlp,314,2048,430.2750244140625,"2023,146,1159,698,2029","3.643252,2.62141,0.887614,0.532132,0.493287",0.019005742290442076,0.00244140625,7.784752042165074,"140,138,139,6,20","4.422137,3.517842,3.334044,3.215913,3.154044",0.04100628441139998,0.01592356687898089,2.5751946610359187,6,False
Llama-3.2-1B-Instruct,GPTQ_3bit,Prompt_01,3,attn,314,2048,214.05947875976562,"146,2023,519,388,604","1.949689,1.835293,0.52052,0.512052,0.448604",0.02460138223324035,0.00244140625,10.076726162735246,"161,156,135,14,80","1.747304,1.459038,1.455798,1.420704,1.386733",0.03489487272145863,0.01592356687898089,2.191398006907602,14,False
Llama-3.2-1B-Instruct,GPTQ_3bit,Prompt_01,3,mlp,314,2048,767.5509033203125,"146,2023,14,816,962","3.52257,2.511443,0.700905,0.672377,0.652828",0.010501093033356623,0.00244140625,4.301247706462872,"139,140,49,138,17","5.655069,5.263035,4.89807,4.351767,3.936607",0.03140449369069546,0.01592356687898089,1.9722022037756748,17,False
Llama-3.2-1B-Instruct,GPTQ_3bit,Prompt_01,4,attn,314,2048,328.39208984375,"146,923,1659,2023,1910","2.64975,1.582033,1.473,1.269056,1.106668",0.024606281582365247,0.00244140625,10.078732936136806,"85,189,83,173,81","2.695374,2.466357,2.43003,2.263468,2.219699",0.0367698483107872,0.01592356687898089,2.309146473917436,81,False
Llama-3.2-1B-Instruct,GPTQ_3bit,Prompt_01,4,mlp,314,2048,1093.1734619140625,"146,2023,939,1472,745","6.441816,6.335186,0.992348,0.942504,0.935851",0.01431401929973802,0.00244140625,5.863022305172693,"139,49,81,140,134","7.159973,6.364317,6.246034,6.13356,5.74348",0.028949992627252067,0.01592356687898089,1.8180595369914299,49,False
Llama-3.2-1B-Instruct,GPTQ_3bit,Prompt_01,5,attn,314,2048,459.9029235839844,"146,2023,435,674,189","7.209339,1.682904,0.822326,0.800586,0.772648",0.024543883222001395,0.00244140625,10.053174567731771,"196,81,277,281,280","4.609955,4.001162,3.445695,3.369325,3.320035",0.04076114977745004,0.01592356687898089,2.5598002060238625,81,False
Llama-3.2-1B-Instruct,GPTQ_3bit,Prompt_01,5,mlp,314,2048,1427.9935302734375,"146,2023,923,691,1504","10.238623,9.252882,3.486313,2.939979,2.792201",0.020105131128728942,0.00244140625,8.235061710327376,"81,140,139,49,134","8.647102,8.036135,7.021313,6.962471,6.953502",0.026345025073680625,0.01592356687898089,1.6544675746271433,49,False
Llama-3.2-1B-Instruct,GPTQ_3bit,Prompt_01,6,attn,314,2048,672.2102661132812,"146,2023,1290,1485,781","13.086198,4.411482,1.054998,1.012577,0.984615",0.030570600421682748,0.00244140625,12.521717932721254,"202,249,196,188,50","4.623513,4.302922,4.12967,3.990816,3.825055",0.031049774013566813,0.01592356687898089,1.949925808051996,50,False
